"x","ale","Scenario","Feature","Model"
0.976873461703096,-0.180944393148777,"Sigmoid","X8","sebart"
1.18800050972755,-0.131375169417425,"Sigmoid","X8","sebart"
1.44326419613331,-0.381046978935676,"Sigmoid","X8","sebart"
2.47432052857116,-1.28090072498638,"Sigmoid","X8","sebart"
-2.29002581065761,0.712459930739271,"Sigmoid","X8","bart"
-1.57044051134456,1.18885038735718,"Sigmoid","X8","bart"
-1.2104735802965,1.41844333336318,"Sigmoid","X8","bart"
-0.993258588669879,1.4873204190719,"Sigmoid","X8","bart"
-0.853137764312308,1.39654069274079,"Sigmoid","X8","bart"
-0.721235720790198,1.19609604928239,"Sigmoid","X8","bart"
-0.576886942600929,0.890307064543621,"Sigmoid","X8","bart"
-0.388720714504058,0.387085063068742,"Sigmoid","X8","bart"
-0.220106555285395,-0.015220205943626,"Sigmoid","X8","bart"
-0.113118773777056,-0.191424473533188,"Sigmoid","X8","bart"
-0.00174622049425081,-0.489309272442063,"Sigmoid","X8","bart"
0.115859360229028,-0.748208392490906,"Sigmoid","X8","bart"
0.223091243395064,-0.809751155358451,"Sigmoid","X8","bart"
0.395366048105382,-0.902743418240874,"Sigmoid","X8","bart"
0.562563434879366,-0.976822758163912,"Sigmoid","X8","bart"
0.739987703243208,-0.768606959748009,"Sigmoid","X8","bart"
0.976873461703096,-0.527376729543522,"Sigmoid","X8","bart"
1.18800050972755,-0.573108803804097,"Sigmoid","X8","bart"
1.44326419613331,-0.838945584994094,"Sigmoid","X8","bart"
2.47432052857116,-1.83558518590433,"Sigmoid","X8","bart"
-2.29002581065761,0,"Sigmoid","X8","truth"
-1.57044051134456,0,"Sigmoid","X8","truth"
-1.2104735802965,0,"Sigmoid","X8","truth"
-0.993258588669879,0,"Sigmoid","X8","truth"
-0.853137764312308,0,"Sigmoid","X8","truth"
-0.721235720790198,0,"Sigmoid","X8","truth"
-0.576886942600929,0,"Sigmoid","X8","truth"
-0.388720714504058,0,"Sigmoid","X8","truth"
-0.220106555285395,0,"Sigmoid","X8","truth"
-0.113118773777056,0,"Sigmoid","X8","truth"
-0.00174622049425081,0,"Sigmoid","X8","truth"
0.115859360229028,0,"Sigmoid","X8","truth"
0.223091243395064,0,"Sigmoid","X8","truth"
0.395366048105382,0,"Sigmoid","X8","truth"
0.562563434879366,0,"Sigmoid","X8","truth"
0.739987703243208,0,"Sigmoid","X8","truth"
0.976873461703096,0,"Sigmoid","X8","truth"
1.18800050972755,0,"Sigmoid","X8","truth"
1.44326419613331,0,"Sigmoid","X8","truth"
2.47432052857116,0,"Sigmoid","X8","truth"
-2.58181806503429,3.65354364798011,"Sigmoid","X9","sebart"
-1.70809780457759,0.900586972684763,"Sigmoid","X9","sebart"
-1.35316100763673,-0.273703841782504,"Sigmoid","X9","sebart"
-1.14181359444059,-0.0774015652926146,"Sigmoid","X9","sebart"
-0.961024962747835,0.119595913158132,"Sigmoid","X9","sebart"
-0.768528354073865,-0.400126735449136,"Sigmoid","X9","sebart"
-0.571431468292011,-1.09073801903107,"Sigmoid","X9","sebart"
-0.388960581541443,-0.937606988994086,"Sigmoid","X9","sebart"
-0.209605755320248,-0.562929922631153,"Sigmoid","X9","sebart"
-0.0544348681223626,-0.674681121412774,"Sigmoid","X9","sebart"
0.112535800945191,-0.82928671168105,"Sigmoid","X9","sebart"
0.262934118239542,-0.657305644315979,"Sigmoid","X9","sebart"
0.379442385837751,-0.268980664656008,"Sigmoid","X9","sebart"
0.487075977543975,-0.0670352801912968,"Sigmoid","X9","sebart"
0.598003508745606,-0.0180419504947708,"Sigmoid","X9","sebart"
0.722257567375451,0.103922952567274,"Sigmoid","X9","sebart"
0.926467896730153,0.174915295340202,"Sigmoid","X9","sebart"
1.13264344389398,0.196531762464636,"Sigmoid","X9","sebart"
1.44092913997966,0.0255572387606967,"Sigmoid","X9","sebart"
2.37524283312195,0.683184662976637,"Sigmoid","X9","sebart"
-2.58181806503429,2.02307204112955,"Sigmoid","X9","bart"
-1.70809780457759,0.623357478598407,"Sigmoid","X9","bart"
-1.35316100763673,0.335788576151142,"Sigmoid","X9","bart"
-1.14181359444059,0.493364153477183,"Sigmoid","X9","bart"
-0.961024962747835,0.474560073690206,"Sigmoid","X9","bart"
-0.768528354073865,-0.09590528915331,"Sigmoid","X9","bart"
-0.571431468292011,-0.846146129830766,"Sigmoid","X9","bart"
-0.388960581541443,-1.11550190960335,"Sigmoid","X9","bart"
-0.209605755320248,-1.12409967897851,"Sigmoid","X9","bart"
-0.0544348681223626,-1.24068089053245,"Sigmoid","X9","bart"
0.112535800945191,-1.29415213624928,"Sigmoid","X9","bart"
0.262934118239542,-1.12585684210235,"Sigmoid","X9","bart"
0.379442385837751,-0.906515813087052,"Sigmoid","X9","bart"
0.487075977543975,-0.576239154446126,"Sigmoid","X9","bart"
0.598003508745606,-0.219746471955905,"Sigmoid","X9","bart"
0.722257567375451,0.28132756916548,"Sigmoid","X9","bart"
0.926467896730153,0.769277723512891,"Sigmoid","X9","bart"
1.13264344389398,0.922213176268585,"Sigmoid","X9","bart"
1.44092913997966,1.13515888246977,"Sigmoid","X9","bart"
2.37524283312195,1.48672464147589,"Sigmoid","X9","bart"
-2.58181806503429,0,"Sigmoid","X9","truth"
-1.70809780457759,0,"Sigmoid","X9","truth"
-1.35316100763673,0,"Sigmoid","X9","truth"
-1.14181359444059,0,"Sigmoid","X9","truth"
-0.961024962747835,0,"Sigmoid","X9","truth"
-0.768528354073865,0,"Sigmoid","X9","truth"
-0.571431468292011,0,"Sigmoid","X9","truth"
-0.388960581541443,0,"Sigmoid","X9","truth"
-0.209605755320248,0,"Sigmoid","X9","truth"
-0.0544348681223626,0,"Sigmoid","X9","truth"
0.112535800945191,0,"Sigmoid","X9","truth"
0.262934118239542,0,"Sigmoid","X9","truth"
0.379442385837751,0,"Sigmoid","X9","truth"
0.487075977543975,0,"Sigmoid","X9","truth"
0.598003508745606,0,"Sigmoid","X9","truth"
0.722257567375451,0,"Sigmoid","X9","truth"
0.926467896730153,0,"Sigmoid","X9","truth"
1.13264344389398,0,"Sigmoid","X9","truth"
1.44092913997966,0,"Sigmoid","X9","truth"
2.37524283312195,0,"Sigmoid","X9","truth"
-1.99239923386966,-1.79018062842544,"Sigmoid","X10","sebart"
-1.48724929727587,0.913212964113193,"Sigmoid","X10","sebart"
-1.22413359839943,1.58712075888453,"Sigmoid","X10","sebart"
-1.06144090386431,0.363385957069327,"Sigmoid","X10","sebart"
-0.921765841332866,-0.367641097190625,"Sigmoid","X10","sebart"
-0.782823410949673,-0.37251892079409,"Sigmoid","X10","sebart"
-0.626700213521019,0.378503691890409,"Sigmoid","X10","sebart"
-0.462065554328908,1.32691658449151,"Sigmoid","X10","sebart"
-0.336953115707741,1.2908145621809,"Sigmoid","X10","sebart"
-0.239574038083655,0.906611778887074,"Sigmoid","X10","sebart"
-0.145269924844707,0.625018427381665,"Sigmoid","X10","sebart"
-0.0376592667815552,-0.249478584805591,"Sigmoid","X10","sebart"
0.0788062149012635,-1.06127940058801,"Sigmoid","X10","sebart"
0.17691366796111,-1.30484418848189,"Sigmoid","X10","sebart"
0.298232505757487,-1.54682669422649,"Sigmoid","X10","sebart"
0.485237319583733,-1.00296903553374,"Sigmoid","X10","sebart"
0.691288296946425,-0.315555886703123,"Sigmoid","X10","sebart"
0.886544420349292,-0.347693537783582,"Sigmoid","X10","sebart"
1.21037723813097,0.112620006736407,"Sigmoid","X10","sebart"
1.7710526663868,0.854783242897572,"Sigmoid","X10","sebart"
-1.99239923386966,-0.0692202247835971,"Sigmoid","X10","bart"
-1.48724929727587,0.84536542891652,"Sigmoid","X10","bart"
-1.22413359839943,0.090135842165596,"Sigmoid","X10","bart"
-1.06144090386431,-1.4142395714962,"Sigmoid","X10","bart"
-0.921765841332866,-2.0016859789395,"Sigmoid","X10","bart"
-0.782823410949673,-1.39214112112885,"Sigmoid","X10","bart"
-0.626700213521019,0.370040446403741,"Sigmoid","X10","bart"
-0.462065554328908,1.85140329352338,"Sigmoid","X10","bart"
-0.336953115707741,1.76725783862778,"Sigmoid","X10","bart"
-0.239574038083655,1.11926541250429,"Sigmoid","X10","bart"
-0.145269924844707,0.730900108299122,"Sigmoid","X10","bart"
-0.0376592667815552,0.365330642118806,"Sigmoid","X10","bart"
0.0788062149012635,-0.217431399589861,"Sigmoid","X10","bart"
0.17691366796111,-0.762933154806136,"Sigmoid","X10","bart"
0.298232505757487,-0.954585130321922,"Sigmoid","X10","bart"
0.485237319583733,-0.369374860164023,"Sigmoid","X10","bart"
0.691288296946425,0.0703444134698533,"Sigmoid","X10","bart"
0.886544420349292,-0.16081494131378,"Sigmoid","X10","bart"
1.21037723813097,0.0293342160763268,"Sigmoid","X10","bart"
1.7710526663868,0.103048740438455,"Sigmoid","X10","bart"
-1.99239923386966,0,"Sigmoid","X10","truth"
-1.48724929727587,0,"Sigmoid","X10","truth"
-1.22413359839943,0,"Sigmoid","X10","truth"
-1.06144090386431,0,"Sigmoid","X10","truth"
-0.921765841332866,0,"Sigmoid","X10","truth"
-0.782823410949673,0,"Sigmoid","X10","truth"
-0.626700213521019,0,"Sigmoid","X10","truth"
-0.462065554328908,0,"Sigmoid","X10","truth"
-0.336953115707741,0,"Sigmoid","X10","truth"
-0.239574038083655,0,"Sigmoid","X10","truth"
-0.145269924844707,0,"Sigmoid","X10","truth"
-0.0376592667815552,0,"Sigmoid","X10","truth"
0.0788062149012635,0,"Sigmoid","X10","truth"
0.17691366796111,0,"Sigmoid","X10","truth"
0.298232505757487,0,"Sigmoid","X10","truth"
0.485237319583733,0,"Sigmoid","X10","truth"
0.691288296946425,0,"Sigmoid","X10","truth"
0.886544420349292,0,"Sigmoid","X10","truth"
1.21037723813097,0,"Sigmoid","X10","truth"
1.7710526663868,0,"Sigmoid","X10","truth"
