"x","ale","Scenario","Feature","Model"
-1.99239923386966,-0.689635103006043,"Sigmoid","X10","sebart"
-1.48724929727587,0.320279348960281,"Sigmoid","X10","sebart"
-1.22413359839943,0.572033005220604,"Sigmoid","X10","sebart"
-1.06144090386431,0.114878906336033,"Sigmoid","X10","sebart"
-0.921765841332866,-0.158212954543247,"Sigmoid","X10","sebart"
-0.782823410949673,-0.160035177013877,"Sigmoid","X10","sebart"
-0.626700213521019,0.120526481635073,"Sigmoid","X10","sebart"
-0.462065554328908,0.474827789928696,"Sigmoid","X10","sebart"
-0.336953115707741,0.461341054524231,"Sigmoid","X10","sebart"
-0.239574038083655,0.317813325374827,"Sigmoid","X10","sebart"
-0.145269924844707,0.21261769420671,"Sigmoid","X10","sebart"
-0.0376592667815552,-0.114070647900345,"Sigmoid","X10","sebart"
0.0788062149012635,-0.417337393164335,"Sigmoid","X10","sebart"
0.17691366796111,-0.508326585401473,"Sigmoid","X10","sebart"
0.298232505757487,-0.598724679984884,"Sigmoid","X10","sebart"
0.485237319583733,-0.395554223843276,"Sigmoid","X10","sebart"
0.691288296946425,-0.138755333962131,"Sigmoid","X10","sebart"
0.886544420349292,-0.150761087903394,"Sigmoid","X10","sebart"
1.21037723813097,0.0211995553154262,"Sigmoid","X10","sebart"
